cve_ent	cve_mun	munid	municipio	estado	nombre
15	26	1790	Chapa de Mota	México	Chapa de Mota (México)
20	230	1791	San Lorenzo Victoria	Oaxaca	San Lorenzo Victoria (Oaxaca)
21	66	1792	Guadalupe	Puebla	Guadalupe (Puebla)
7	90	1793	Tapalapa	Chiapas	Tapalapa (Chiapas)
8	51	1794	Ocampo	Chihuahua	Ocampo (Chihuahua)
20	187	1795	San Juan Coatzóspam	Oaxaca	San Juan Coatzóspam (Oaxaca)
19	7	1796	Aramberri	Nuevo León	Aramberri (Nuevo León)
14	5	1797	Amatitán	Jalisco	Amatitán (Jalisco)
21	212	1798	Zautla	Puebla	Zautla (Puebla)
29	16	1799	Ixtenco	Tlaxcala	Ixtenco (Tlaxcala)
22	11	1800	El Marqués	Querétaro	El Marqués (Querétaro)
32	46	1801	Tepetongo	Zacatecas	Tepetongo (Zacatecas)
20	490	1802	Santiago Texcalcingo	Oaxaca	Santiago Texcalcingo (Oaxaca)
17	22	1803	Tetela del Volcán	Morelos	Tetela del Volcán (Morelos)
24	40	1804	Tamuín	San Luis Potosí	Tamuín (San Luis Potosí)
31	66	1805	Santa Elena	Yucatán	Santa Elena (Yucatán)
20	254	1806	San Mateo Río Hondo	Oaxaca	San Mateo Río Hondo (Oaxaca)
31	23	1807	Chocholá	Yucatán	Chocholá (Yucatán)
7	49	1808	Larráinzar	Chiapas	Larráinzar (Chiapas)
16	54	1809	Morelos	Michoacán	Morelos (Michoacán de Ocampo)
26	16	1810	Benjamín Hill	Sonora	Benjamín Hill (Sonora)
12	11	1811	Atoyac de Álvarez	Guerrero	Atoyac de Álvarez (Guerrero)
7	63	1812	Osumacinta	Chiapas	Osumacinta (Chiapas)
20	529	1813	Santos Reyes Yucuná	Oaxaca	Santos Reyes Yucuná (Oaxaca)
16	33	1814	Gabriel Zamora	Michoacán	Gabriel Zamora (Michoacán de Ocampo)
14	22	1815	Cihuatlán	Jalisco	Cihuatlán (Jalisco)
21	2	1816	Acateno	Puebla	Acateno (Puebla)
30	108	1817	Minatitlán	Veracruz	Minatitlán (Veracruz de Ignacio de la Llave)
26	44	1818	Onavas	Sonora	Onavas (Sonora)
21	163	1819	Tepatlaxco de Hidalgo	Puebla	Tepatlaxco de Hidalgo (Puebla)
20	559	1820	San Juan Bautista Valle Nacional	Oaxaca	San Juan Bautista Valle Nacional (Oaxaca)
12	69	1821	Xalpatláhuac	Guerrero	Xalpatláhuac (Guerrero)
17	5	1822	Coatlán del Río	Morelos	Coatlán del Río (Morelos)
20	499	1823	Santiago Yolomécatl	Oaxaca	Santiago Yolomécatl (Oaxaca)
20	376	1824	Santa Cruz de Bravo	Oaxaca	Santa Cruz de Bravo (Oaxaca)
13	32	1825	Jaltocán	Hidalgo	Jaltocán (Hidalgo)
29	44	1826	Zacatelco	Tlaxcala	Zacatelco (Tlaxcala)
30	171	1827	Texhuacán	Veracruz	Texhuacán (Veracruz de Ignacio de la Llave)
20	40	1828	Huautepec	Oaxaca	Huautepec (Oaxaca)
20	75	1829	Reforma de Pineda	Oaxaca	Reforma de Pineda (Oaxaca)
14	50	1830	Jocotepec	Jalisco	Jocotepec (Jalisco)
26	31	1831	Huachinera	Sonora	Huachinera (Sonora)
19	35	1832	Melchor Ocampo	Nuevo León	Melchor Ocampo (Nuevo León)
10	6	1833	General Simón Bolívar	Durango	General Simón Bolívar (Durango)
31	2	1834	Acanceh	Yucatán	Acanceh (Yucatán)
20	535	1835	San Vicente Lachixío	Oaxaca	San Vicente Lachixío (Oaxaca)
20	11	1836	Calihualá	Oaxaca	Calihualá (Oaxaca)
25	5	1837	Cosalá	Sinaloa	Cosalá (Sinaloa)
5	17	1838	Matamoros	Coahuila	Matamoros (Coahuila de Zaragoza)
7	71	1839	Villa Comaltitlán	Chiapas	Villa Comaltitlán (Chiapas)
15	78	1840	Santo Tomás	México	Santo Tomás (México)
26	62	1841	Suaqui Grande	Sonora	Suaqui Grande (Sonora)
20	270	1842	San Miguel Huautla	Oaxaca	San Miguel Huautla (Oaxaca)
29	31	1843	Tetla de la Solidaridad	Tlaxcala	Tetla de la Solidaridad (Tlaxcala)
12	40	1844	Leonardo Bravo	Guerrero	Leonardo Bravo (Guerrero)
12	75	1845	Eduardo Neri	Guerrero	Eduardo Neri (Guerrero)
20	146	1846	San Francisco Logueche	Oaxaca	San Francisco Logueche (Oaxaca)
30	166	1847	Tepetlán	Veracruz	Tepetlán (Veracruz de Ignacio de la Llave)
30	51	1848	Coyutla	Veracruz	Coyutla (Veracruz de Ignacio de la Llave)
20	69	1849	La Pe	Oaxaca	La Pe (Oaxaca)
11	20	1850	León	Guanajuato	León (Guanajuato)
27	12	1851	Macuspana	Tabasco	Macuspana (Tabasco)
15	14	1852	Atlacomulco	México	Atlacomulco (México)
20	377	1853	Santa Cruz Itundujia	Oaxaca	Santa Cruz Itundujia (Oaxaca)
13	72	1854	Tlanalapa	Hidalgo	Tlanalapa (Hidalgo)
21	38	1855	Cuapiaxtla de Madero	Puebla	Cuapiaxtla de Madero (Puebla)
28	31	1856	Palmillas	Tamaulipas	Palmillas (Tamaulipas)
13	26	1857	Huazalingo	Hidalgo	Huazalingo (Hidalgo)
19	33	1858	Linares	Nuevo León	Linares (Nuevo León)
21	143	1859	San Salvador el Verde	Puebla	San Salvador el Verde (Puebla)
20	561	1860	Yaxe	Oaxaca	Yaxe (Oaxaca)
12	46	1861	Ometepec	Guerrero	Ometepec (Guerrero)
20	362	1862	Santa Catarina Cuixtla	Oaxaca	Santa Catarina Cuixtla (Oaxaca)
16	60	1863	Numarán	Michoacán	Numarán (Michoacán de Ocampo)
16	93	1864	Tlalpujahua	Michoacán	Tlalpujahua (Michoacán de Ocampo)
7	3	1865	Acapetahua	Chiapas	Acapetahua (Chiapas)
9	6	1866	Iztacalco	Distrito Federal	Iztacalco (Distrito Federal)
21	124	1867	San Gabriel Chilac	Puebla	San Gabriel Chilac (Puebla)
30	53	1868	Cuitláhuac	Veracruz	Cuitláhuac (Veracruz de Ignacio de la Llave)
14	89	1869	Techaluta de Montenegro	Jalisco	Techaluta de Montenegro (Jalisco)
20	544	1870	Teococuilco de Marcos Pérez	Oaxaca	Teococuilco de Marcos Pérez (Oaxaca)
31	38	1871	Hunucmá	Yucatán	Hunucmá (Yucatán)
21	137	1872	San Nicolás Buenos Aires	Puebla	San Nicolás Buenos Aires (Puebla)
16	35	1873	La Huacana	Michoacán	La Huacana (Michoacán de Ocampo)
15	114	1874	Villa Victoria	México	Villa Victoria (México)
8	12	1875	Carichí	Chihuahua	Carichí (Chihuahua)
11	18	1876	Jaral del Progreso	Guanajuato	Jaral del Progreso (Guanajuato)
20	46	1877	Magdalena Jaltepec	Oaxaca	Magdalena Jaltepec (Oaxaca)
26	67	1878	Villa Hidalgo	Sonora	Villa Hidalgo (Sonora)
14	2	1879	Acatlán de Juárez	Jalisco	Acatlán de Juárez (Jalisco)
28	13	1880	Güémez	Tamaulipas	Güémez (Tamaulipas)
20	20	1881	Constancia del Rosario	Oaxaca	Constancia del Rosario (Oaxaca)
31	50	1882	Mérida	Yucatán	Mérida (Yucatán)
20	202	1883	San Juan Lachao	Oaxaca	San Juan Lachao (Oaxaca)
26	27	1884	Fronteras	Sonora	Fronteras (Sonora)
20	87	1885	San Agustín Yatareni	Oaxaca	San Agustín Yatareni (Oaxaca)
21	22	1886	Atzitzihuacán	Puebla	Atzitzihuacán (Puebla)
20	423	1887	Santa María Nduayaco	Oaxaca	Santa María Nduayaco (Oaxaca)
11	11	1888	Cortazar	Guanajuato	Cortazar (Guanajuato)
16	104	1889	Villamar	Michoacán	Villamar (Michoacán de Ocampo)
15	56	1890	Morelos	México	Morelos (México)
20	224	1891	San Juan Yucuita	Oaxaca	San Juan Yucuita (Oaxaca)
20	226	1892	San Lorenzo Albarradas	Oaxaca	San Lorenzo Albarradas (Oaxaca)
13	45	1893	Omitlán de Juárez	Hidalgo	Omitlán de Juárez (Hidalgo)
29	27	1894	Tenancingo	Tlaxcala	Tenancingo (Tlaxcala)
20	101	1895	San Andrés Zabache	Oaxaca	San Andrés Zabache (Oaxaca)
32	30	1896	Momax	Zacatecas	Momax (Zacatecas)
16	10	1897	Arteaga	Michoacán	Arteaga (Michoacán de Ocampo)
27	15	1898	Tacotalpa	Tabasco	Tacotalpa (Tabasco)
31	22	1899	Chikindzonot	Yucatán	Chikindzonot (Yucatán)
10	16	1900	Nombre de Dios	Durango	Nombre de Dios (Durango)
11	40	1901	Tierra Blanca	Guanajuato	Tierra Blanca (Guanajuato)
17	23	1902	Tlalnepantla	Morelos	Tlalnepantla (Morelos)
21	50	1903	Chichiquila	Puebla	Chichiquila (Puebla)
20	133	1904	San Esteban Atatlahuca	Oaxaca	San Esteban Atatlahuca (Oaxaca)
12	20	1905	Copanatoyac	Guerrero	Copanatoyac (Guerrero)
30	25	1906	Ayahualulco	Veracruz	Ayahualulco (Veracruz de Ignacio de la Llave)
7	106	1907	Venustiano Carranza	Chiapas	Venustiano Carranza (Chiapas)
20	432	1908	Santa María Temaxcalapa	Oaxaca	Santa María Temaxcalapa (Oaxaca)
26	68	1909	Villa Pesqueira	Sonora	Villa Pesqueira (Sonora)
20	118	1910	San Bartolomé Quialana	Oaxaca	San Bartolomé Quialana (Oaxaca)
21	207	1911	Zacapoaxtla	Puebla	Zacapoaxtla (Puebla)
30	8	1912	Alpatláhuac	Veracruz	Alpatláhuac (Veracruz de Ignacio de la Llave)
19	39	1913	Monterrey	Nuevo León	Monterrey (Nuevo León)
13	4	1914	Agua Blanca de Iturbide	Hidalgo	Agua Blanca de Iturbide (Hidalgo)
7	105	1915	Unión Juárez	Chiapas	Unión Juárez (Chiapas)
14	38	1916	Guachinango	Jalisco	Guachinango (Jalisco)
20	83	1917	San Agustín de las Juntas	Oaxaca	San Agustín de las Juntas (Oaxaca)
11	46	1918	Yuriria	Guanajuato	Yuriria (Guanajuato)
20	18	1919	Concepción Buenavista	Oaxaca	Concepción Buenavista (Oaxaca)
31	89	1920	Ticul	Yucatán	Ticul (Yucatán)
26	48	1921	Puerto Peñasco	Sonora	Puerto Peñasco (Sonora)
30	136	1922	Rafael Lucio	Veracruz	Rafael Lucio (Veracruz de Ignacio de la Llave)
30	47	1923	Coscomatepec	Veracruz	Coscomatepec (Veracruz de Ignacio de la Llave)
20	332	1924	San Pedro Topiltepec	Oaxaca	San Pedro Topiltepec (Oaxaca)
20	333	1925	San Pedro Totolápam	Oaxaca	San Pedro Totolápam (Oaxaca)
21	211	1926	Zaragoza	Puebla	Zaragoza (Puebla)
8	42	1927	Manuel Benavides	Chihuahua	Manuel Benavides (Chihuahua)
14	124	1928	Zapotlanejo	Jalisco	Zapotlanejo (Jalisco)
29	48	1929	La Magdalena Tlaltelulco	Tlaxcala	La Magdalena Tlaltelulco (Tlaxcala)
21	128	1930	San José Chiapa	Puebla	San José Chiapa (Puebla)
13	28	1931	Huejutla de Reyes	Hidalgo	Huejutla de Reyes (Hidalgo)
30	197	1932	Yecuatla	Veracruz	Yecuatla (Veracruz de Ignacio de la Llave)
9	16	1933	Miguel Hidalgo	Distrito Federal	Miguel Hidalgo (Distrito Federal)
20	364	1934	Santa Catarina Juquila	Oaxaca	Santa Catarina Juquila (Oaxaca)
24	30	1935	San Nicolás Tolentino	San Luis Potosí	San Nicolás Tolentino (San Luis Potosí)
8	15	1936	Coyame del Sotol	Chihuahua	Coyame del Sotol (Chihuahua)
28	27	1937	Nuevo Laredo	Tamaulipas	Nuevo Laredo (Tamaulipas)
19	10	1938	El Carmen	Nuevo León	El Carmen (Nuevo León)
21	89	1939	Jopala	Puebla	Jopala (Puebla)
16	95	1940	Tocumbo	Michoacán	Tocumbo (Michoacán de Ocampo)
20	469	1941	Santiago Juxtlahuaca	Oaxaca	Santiago Juxtlahuaca (Oaxaca)
20	184	1942	San Juan Bautista Tuxtepec	Oaxaca	San Juan Bautista Tuxtepec (Oaxaca)
26	13	1943	Banámichi	Sonora	Banámichi (Sonora)
21	214	1944	Zinacatepec	Puebla	Zinacatepec (Puebla)
7	59	1945	Ocosingo	Chiapas	Ocosingo (Chiapas)
12	18	1946	Copala	Guerrero	Copala (Guerrero)
30	189	1947	Tuxpan	Veracruz	Tuxpan (Veracruz de Ignacio de la Llave)
16	39	1948	Huiramba	Michoacán	Huiramba (Michoacán de Ocampo)
1	8	1949	San José de Gracia	Aguascalientes	San José de Gracia (Aguascalientes)
15	55	1950	Mexicaltzingo	México	Mexicaltzingo (México)
15	103	1951	Tlalmanalco	México	Tlalmanalco (México)
30	92	1952	Xico	Veracruz	Xico (Veracruz de Ignacio de la Llave)
21	201	1953	Xochiltepec	Puebla	Xochiltepec (Puebla)
29	13	1954	Huamantla	Tlaxcala	Huamantla (Tlaxcala)
30	21	1955	Atoyac	Veracruz	Atoyac (Veracruz de Ignacio de la Llave)
20	359	1956	Santa Ana Yareni	Oaxaca	Santa Ana Yareni (Oaxaca)
20	151	1957	San Francisco Teopan	Oaxaca	San Francisco Teopan (Oaxaca)
10	9	1958	Guanaceví	Durango	Guanaceví (Durango)
11	5	1959	Apaseo el Grande	Guanajuato	Apaseo el Grande (Guanajuato)
21	187	1960	Tlaxco	Puebla	Tlaxco (Puebla)
19	44	1961	Sabinas Hidalgo	Nuevo León	Sabinas Hidalgo (Nuevo León)
20	66	1962	Santiago Niltepec	Oaxaca	Santiago Niltepec (Oaxaca)
20	375	1963	Santa Cruz Amilpas	Oaxaca	Santa Cruz Amilpas (Oaxaca)
30	73	1964	Hueyapan de Ocampo	Veracruz	Hueyapan de Ocampo (Veracruz de Ignacio de la Llave)
20	23	1965	Cuilápam de Guerrero	Oaxaca	Cuilápam de Guerrero (Oaxaca)
20	111	1966	San Antonio Tepetlapa	Oaxaca	San Antonio Tepetlapa (Oaxaca)
32	38	1967	Pinos	Zacatecas	Pinos (Zacatecas)
29	60	1968	Santa Isabel Xiloxoxtla	Tlaxcala	Santa Isabel Xiloxoxtla (Tlaxcala)
20	126	1969	San Cristóbal Amatlán	Oaxaca	San Cristóbal Amatlán (Oaxaca)
7	78	1970	San Cristóbal de las Casas	Chiapas	San Cristóbal de las Casas (Chiapas)
15	71	1971	Polotitlán	México	Polotitlán (México)
7	14	1972	El Bosque	Chiapas	El Bosque (Chiapas)
26	60	1973	Sáric	Sonora	Sáric (Sonora)
22	2	1974	Pinal de Amoles	Querétaro	Pinal de Amoles (Querétaro)
20	401	1975	Santa María Colotepec	Oaxaca	Santa María Colotepec (Oaxaca)
20	141	1976	San Francisco del Mar	Oaxaca	San Francisco del Mar (Oaxaca)
20	125	1977	San Carlos Yautepec	Oaxaca	San Carlos Yautepec (Oaxaca)
12	66	1978	Tlapa de Comonfort	Guerrero	Tlapa de Comonfort (Guerrero)
12	23	1979	Cuajinicuilapa	Guerrero	Cuajinicuilapa (Guerrero)
20	566	1980	San Mateo Yucutindoo	Oaxaca	San Mateo Yucutindoo (Oaxaca)
28	33	1981	Río Bravo	Tamaulipas	Río Bravo (Tamaulipas)
26	35	1982	Imuris	Sonora	Imuris (Sonora)
19	31	1983	Juárez	Nuevo León	Juárez (Nuevo León)
15	63	1984	Ocuilan	México	Ocuilan (México)
20	265	1985	San Miguel Chimalapa	Oaxaca	San Miguel Chimalapa (Oaxaca)
20	316	1986	San Pedro Mártir Quiechapa	Oaxaca	San Pedro Mártir Quiechapa (Oaxaca)
17	20	1987	Tepoztlán	Morelos	Tepoztlán (Morelos)
20	212	1988	San Juan Petlapa	Oaxaca	San Juan Petlapa (Oaxaca)
29	35	1989	Tocatlán	Tlaxcala	Tocatlán (Tlaxcala)
24	2	1990	Alaquines	San Luis Potosí	Alaquines (San Luis Potosí)
20	356	1991	Santa Ana del Valle	Oaxaca	Santa Ana del Valle (Oaxaca)
13	34	1992	Lolotla	Hidalgo	Lolotla (Hidalgo)
11	41	1993	Uriangato	Guanajuato	Uriangato (Guanajuato)
8	57	1994	San Francisco de Borja	Chihuahua	San Francisco de Borja (Chihuahua)
20	441	1995	Santa María Xadani	Oaxaca	Santa María Xadani (Oaxaca)
13	49	1996	Pisaflores	Hidalgo	Pisaflores (Hidalgo)
30	99	1997	Maltrata	Veracruz	Maltrata (Veracruz de Ignacio de la Llave)
20	450	1998	Santiago Amoltepec	Oaxaca	Santiago Amoltepec (Oaxaca)
20	280	1999	Villa Talea de Castro	Oaxaca	Villa Talea de Castro (Oaxaca)
16	44	2000	Jiménez	Michoacán	Jiménez (Michoacán de Ocampo)
4	1	2001	Calkiní	Campeche	Calkiní (Campeche)
6	2	2002	Colima	Colima	Colima (Colima)
10	24	2003	Rodeo	Durango	Rodeo (Durango)
15	122	2004	Valle de Chalco Solidaridad	México	Valle de Chalco Solidaridad (México)
21	65	2005	General Felipe Ángeles	Puebla	General Felipe Ángeles (Puebla)
20	116	2006	San Bartolomé Ayautla	Oaxaca	San Bartolomé Ayautla (Oaxaca)
26	33	2007	Huatabampo	Sonora	Huatabampo (Sonora)
32	2	2008	Apulco	Zacatecas	Apulco (Zacatecas)
28	35	2009	San Fernando	Tamaulipas	San Fernando (Tamaulipas)
14	30	2010	Chapala	Jalisco	Chapala (Jalisco)
7	114	2011	Benemérito de las Américas	Chiapas	Benemérito de las Américas (Chiapas)
11	36	2012	Santiago Maravatío	Guanajuato	Santiago Maravatío (Guanajuato)
21	175	2013	Tianguismanalco	Puebla	Tianguismanalco (Puebla)
25	18	2014	Navolato	Sinaloa	Navolato (Sinaloa)
29	33	2015	Tlaxcala	Tlaxcala	Tlaxcala (Tlaxcala)
20	419	2016	Santa María Jaltianguis	Oaxaca	Santa María Jaltianguis (Oaxaca)
20	512	2017	Santo Domingo Ozolotepec	Oaxaca	Santo Domingo Ozolotepec (Oaxaca)
31	65	2018	San Felipe	Yucatán	San Felipe (Yucatán)
20	558	2019	Valerio Trujano	Oaxaca	Valerio Trujano (Oaxaca)
21	159	2020	Teopantlán	Puebla	Teopantlán (Puebla)
21	176	2021	Tilapa	Puebla	Tilapa (Puebla)
20	158	2022	San Jacinto Tlacotepec	Oaxaca	San Jacinto Tlacotepec (Oaxaca)
16	109	2023	Zináparo	Michoacán	Zináparo (Michoacán de Ocampo)
17	18	2024	Temixco	Morelos	Temixco (Morelos)
30	17	2025	Apazapan	Veracruz	Apazapan (Veracruz de Ignacio de la Llave)
16	31	2026	Epitacio Huerta	Michoacán	Epitacio Huerta (Michoacán de Ocampo)
20	185	2027	San Juan Cacahuatepec	Oaxaca	San Juan Cacahuatepec (Oaxaca)
24	38	2028	Tampacán	San Luis Potosí	Tampacán (San Luis Potosí)
14	119	2029	Zacoalco de Torres	Jalisco	Zacoalco de Torres (Jalisco)
30	110	2030	Mixtla de Altamirano	Veracruz	Mixtla de Altamirano (Veracruz de Ignacio de la Llave)
20	424	2031	Santa María Ozolotepec	Oaxaca	Santa María Ozolotepec (Oaxaca)
20	162	2032	San Jerónimo Taviche	Oaxaca	San Jerónimo Taviche (Oaxaca)
11	37	2033	Silao de la Victoria	Guanajuato	Silao de la Victoria (Guanajuato)
9	9	2034	Milpa Alta	Distrito Federal	Milpa Alta (Distrito Federal)
16	62	2035	Pajacuarán	Michoacán	Pajacuarán (Michoacán de Ocampo)
15	3	2036	Aculco	México	Aculco (México)
21	140	2037	San Pedro Cholula	Puebla	San Pedro Cholula (Puebla)
20	553	2038	Tlalixtac de Cabrera	Oaxaca	Tlalixtac de Cabrera (Oaxaca)
17	11	2039	Jiutepec	Morelos	Jiutepec (Morelos)
20	287	2040	San Miguel Tulancingo	Oaxaca	San Miguel Tulancingo (Oaxaca)
20	41	2041	Huautla de Jiménez	Oaxaca	Huautla de Jiménez (Oaxaca)
13	29	2042	Huichapan	Hidalgo	Huichapan (Hidalgo)
8	1	2043	Ahumada	Chihuahua	Ahumada (Chihuahua)
16	48	2044	Lagunillas	Michoacán	Lagunillas (Michoacán de Ocampo)
18	4	2045	Compostela	Nayarit	Compostela (Nayarit)
28	10	2046	Cruillas	Tamaulipas	Cruillas (Tamaulipas)
15	106	2047	Toluca	México	Toluca (México)
8	19	2048	Chihuahua	Chihuahua	Chihuahua (Chihuahua)
19	27	2049	Los Herreras	Nuevo León	Los Herreras (Nuevo León)
20	568	2050	Zapotitlán Palmas	Oaxaca	Zapotitlán Palmas (Oaxaca)
21	155	2051	Tecomatlán	Puebla	Tecomatlán (Puebla)
24	50	2052	Villa de Reyes	San Luis Potosí	Villa de Reyes (San Luis Potosí)
12	5	2053	Alpoyeca	Guerrero	Alpoyeca (Guerrero)
30	204	2054	Agua Dulce	Veracruz	Agua Dulce (Veracruz de Ignacio de la Llave)
20	208	2055	San Juan Mixtepec -Dto. 08 -	Oaxaca	San Juan Mixtepec -Dto. 08 - (Oaxaca)
15	105	2056	Tlatlaya	México	Tlatlaya (México)
16	13	2057	Carácuaro	Michoacán	Carácuaro (Michoacán de Ocampo)
20	462	2058	Santiago Huajolotitlán	Oaxaca	Santiago Huajolotitlán (Oaxaca)
29	39	2059	Xaloztoc	Tlaxcala	Xaloztoc (Tlaxcala)
12	41	2060	Malinaltepec	Guerrero	Malinaltepec (Guerrero)
11	23	2061	Pénjamo	Guanajuato	Pénjamo (Guanajuato)
7	56	2062	Mitontic	Chiapas	Mitontic (Chiapas)
24	22	2063	Moctezuma	San Luis Potosí	Moctezuma (San Luis Potosí)
25	11	2064	Guasave	Sinaloa	Guasave (Sinaloa)
5	21	2065	Nadadores	Coahuila	Nadadores (Coahuila de Zaragoza)
20	5	2066	Asunción Ixtaltepec	Oaxaca	Asunción Ixtaltepec (Oaxaca)
10	7	2067	Gómez Palacio	Durango	Gómez Palacio (Durango)
26	39	2068	Naco	Sonora	Naco (Sonora)
20	392	2069	Santa Lucía Monteverde	Oaxaca	Santa Lucía Monteverde (Oaxaca)
12	36	2070	Igualapa	Guerrero	Igualapa (Guerrero)
30	149	2071	Soteapan	Veracruz	Soteapan (Veracruz de Ignacio de la Llave)
14	65	2072	Pihuamo	Jalisco	Pihuamo (Jalisco)
16	27	2073	Chucándiro	Michoacán	Chucándiro (Michoacán de Ocampo)
21	157	2074	Tehuitzingo	Puebla	Tehuitzingo (Puebla)
9	7	2075	Iztapalapa	Distrito Federal	Iztapalapa (Distrito Federal)
27	1	2076	Balancán	Tabasco	Balancán (Tabasco)
20	219	2077	San Juan Teitipac	Oaxaca	San Juan Teitipac (Oaxaca)
20	37	2078	Mesones Hidalgo	Oaxaca	Mesones Hidalgo (Oaxaca)
15	59	2079	Nextlalpan	México	Nextlalpan (México)
32	22	2080	Juan Aldama	Zacatecas	Juan Aldama (Zacatecas)
20	546	2081	Teotitlán del Valle	Oaxaca	Teotitlán del Valle (Oaxaca)
20	448	2082	Santa María Zaniza	Oaxaca	Santa María Zaniza (Oaxaca)
16	67	2083	Penjamillo	Michoacán	Penjamillo (Michoacán de Ocampo)
19	48	2084	Santa Catarina	Nuevo León	Santa Catarina (Nuevo León)
7	103	2085	Tuzantán	Chiapas	Tuzantán (Chiapas)
7	55	2086	Metapa	Chiapas	Metapa (Chiapas)
20	379	2087	Santa Cruz Nundaco	Oaxaca	Santa Cruz Nundaco (Oaxaca)
28	39	2088	Tula	Tamaulipas	Tula (Tamaulipas)
21	30	2089	Coatepec	Puebla	Coatepec (Puebla)
21	174	2090	Teziutlán	Puebla	Teziutlán (Puebla)
13	81	2091	Zacualtipán de Ángeles	Hidalgo	Zacualtipán de Ángeles (Hidalgo)
21	153	2092	Tecali de Herrera	Puebla	Tecali de Herrera (Puebla)
20	107	2093	San Antonio de la Cal	Oaxaca	San Antonio de la Cal (Oaxaca)
21	150	2094	Huehuetlán el Grande	Puebla	Huehuetlán el Grande (Puebla)
20	36	2095	Guevea de Humboldt	Oaxaca	Guevea de Humboldt (Oaxaca)
19	13	2096	China	Nuevo León	China (Nuevo León)
21	169	2097	Tepexi de Rodríguez	Puebla	Tepexi de Rodríguez (Puebla)
32	50	2098	Vetagrande	Zacatecas	Vetagrande (Zacatecas)
20	458	2099	Santiago Comaltepec	Oaxaca	Santiago Comaltepec (Oaxaca)
12	37	2100	Ixcateopan de Cuauhtémoc	Guerrero	Ixcateopan de Cuauhtémoc (Guerrero)
5	25	2101	Piedras Negras	Coahuila	Piedras Negras (Coahuila de Zaragoza)
26	10	2102	Bacerac	Sonora	Bacerac (Sonora)
30	58	2103	Chicontepec	Veracruz	Chicontepec (Veracruz de Ignacio de la Llave)
20	283	2104	San Miguel Tequixtepec	Oaxaca	San Miguel Tequixtepec (Oaxaca)
21	200	2105	Xochiapulco	Puebla	Xochiapulco (Puebla)
31	30	2106	Dzitás	Yucatán	Dzitás (Yucatán)
5	8	2107	Escobedo	Coahuila	Escobedo (Coahuila de Zaragoza)
20	567	2108	Zapotitlán Lagunas	Oaxaca	Zapotitlán Lagunas (Oaxaca)
30	209	2109	Tatahuicapan de Juárez	Veracruz	Tatahuicapan de Juárez (Veracruz de Ignacio de la Llave)
29	10	2110	Chiautempan	Tlaxcala	Chiautempan (Tlaxcala)
16	68	2111	Peribán	Michoacán	Peribán (Michoacán de Ocampo)
21	119	2112	San Andrés Cholula	Puebla	San Andrés Cholula (Puebla)
23	8	2113	Solidaridad	Quintana Roo	Solidaridad (Quintana Roo)
20	33	2114	Guadalupe Etla	Oaxaca	Guadalupe Etla (Oaxaca)
20	220	2115	San Juan Tepeuxila	Oaxaca	San Juan Tepeuxila (Oaxaca)
20	250	2116	San Mateo Etlatongo	Oaxaca	San Mateo Etlatongo (Oaxaca)
8	55	2117	Rosales	Chihuahua	Rosales (Chihuahua)
17	13	2118	Jonacatepec	Morelos	Jonacatepec (Morelos)
24	54	2119	Xilitla	San Luis Potosí	Xilitla (San Luis Potosí)
15	15	2120	Atlautla	México	Atlautla (México)
15	94	2121	Tepetlixpa	México	Tepetlixpa (México)
11	10	2122	Coroneo	Guanajuato	Coroneo (Guanajuato)
16	75	2123	Los Reyes	Michoacán	Los Reyes (Michoacán de Ocampo)
16	40	2124	Indaparapeo	Michoacán	Indaparapeo (Michoacán de Ocampo)
30	100	2125	Manlio Fabio Altamirano	Veracruz	Manlio Fabio Altamirano (Veracruz de Ignacio de la Llave)
30	45	2126	Cosamaloapan de Carpio	Veracruz	Cosamaloapan de Carpio (Veracruz de Ignacio de la Llave)
15	42	2127	Ixtlahuaca	México	Ixtlahuaca (México)
7	80	2128	Siltepec	Chiapas	Siltepec (Chiapas)
20	249	2129	San Mateo Yoloxochitlán	Oaxaca	San Mateo Yoloxochitlán (Oaxaca)
13	25	2130	Huautla	Hidalgo	Huautla (Hidalgo)
20	400	2131	Santa María Camotlán	Oaxaca	Santa María Camotlán (Oaxaca)
16	11	2132	Briseñas	Michoacán	Briseñas (Michoacán de Ocampo)
12	33	2133	Huamuxtitlán	Guerrero	Huamuxtitlán (Guerrero)
28	23	2134	Méndez	Tamaulipas	Méndez (Tamaulipas)
20	337	2135	San Pedro y San Pablo Ayutla	Oaxaca	San Pedro y San Pablo Ayutla (Oaxaca)
6	7	2136	Manzanillo	Colima	Manzanillo (Colima)
13	8	2137	Apan	Hidalgo	Apan (Hidalgo)
15	79	2138	Soyaniquilpan de Juárez	México	Soyaniquilpan de Juárez (México)
19	46	2139	San Nicolás de los Garza	Nuevo León	San Nicolás de los Garza (Nuevo León)
20	480	2140	Santiago Nundiche	Oaxaca	Santiago Nundiche (Oaxaca)
25	13	2141	Mocorito	Sinaloa	Mocorito (Sinaloa)
21	123	2142	San Felipe Tepatlán	Puebla	San Felipe Tepatlán (Puebla)
30	4	2143	Actopan	Veracruz	Actopan (Veracruz de Ignacio de la Llave)
16	69	2144	La Piedad	Michoacán	La Piedad (Michoacán de Ocampo)
32	7	2145	Concepción del Oro	Zacatecas	Concepción del Oro (Zacatecas)
