"gid"	"nombre"	"nombre_dec"	"tipo"	"entidad"	"fecha_dec"	"cat_orig"	"cat_dec"	"sub_catego"	"supha_dec"	"ha_orig"	"area_orig"	"perim_orig"	"mun_orig"	"mun_dec"	"mun_2010"	"fuente"	"decretos"	"cov_"	"cov_id"	"maxsimptol"	"minsimptol"	"anpestid"
"208"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"1.6680"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero"	"Participación Ambiental"	"1"	"207"	"208"	"50.00000000000"	"50.00000000000"	"209"
"209"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"4.2910"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero"	"Participación Ambiental"	"1"	"208"	"209"	"50.00000000000"	"50.00000000000"	"210"
"210"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"52.0060"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero"	"Participación Ambiental"	"1"	"209"	"210"	"50.00000000000"	"50.00000000000"	"211"
"211"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"32.4470"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero"	"Participación Ambiental"	"1"	"210"	"211"	"50.00000000000"	"50.00000000000"	"212"
"212"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"2.6990"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero"	"Participación Ambiental"	"1"	"211"	"212"	"50.00000000000"	"50.00000000000"	"213"
"213"	"Cerro de la Estrella"	""	"Estatal"	"Distrito Federal"	"2/11/2005"	"Zona Sujeta a Conservación Ecológica"	"Zona Ecológica y Cultural"	"Sin dato"	"121.7700"	"141.1410"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Iztapalapa"	"Iztapalapa"	"Participación Ambiental"	"1"	"212"	"213"	"50.00000000000"	"50.00000000000"	"214"
"214"	"La Armella"	""	"Estatal"	"Distrito Federal"	"9/6/2006"	"Zona de Conservación Ecológica"	"Zona de Conservación Ecológica"	"Sin dato"	"193.3800"	"155.5860"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Coacalco de Berriozábal, Ecatepec de Morelos, Gustavo A. Madero, Tultitlán"	"Participación Ambiental"	"1"	"213"	"214"	"50.00000000000"	"0.00610351563"	"215"
"215"	"La Armella"	""	"Estatal"	"Distrito Federal"	"9/6/2006"	"Zona de Conservación Ecológica"	"Zona de Conservación Ecológica"	"Sin dato"	"193.3800"	"36.8160"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero, Tultitlán"	"Participación Ambiental"	"1"	"214"	"215"	"50.00000000000"	"6.25000000000"	"216"
"216"	"Sierra de Guadalupe"	""	"Estatal"	"Distrito Federal"	"20/8/2002"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"633.6800"	"337.0900"	"0.0000"	"0.0000"	"Sin dato"	"Delegación Gustavo A. Madero"	"Gustavo A. Madero, Tultitlán"	"Participación Ambiental"	"1"	"215"	"216"	"50.00000000000"	"6.25000000000"	"217"
"225"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"17729.9100"	"0.0000"	"8666.4100"	"0.0000"	"Zapopan"	"Zapopan"	"Amatitán, San Cristóbal de la Barranca, Zapopan"	"CIBIOGEM"	"1"	"224"	"225"	"50.00000000000"	"50.00000000000"	"218"
"217"	"Bosque El Nixticuil"	"Bosque El Nixticuil-San Esteban-El Diente"	"Municipal"	"Jalisco"	"6/3/2008"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"1591.4049"	"0.0000"	"1667.3998"	"0.0000"	"Zapopan"	"Zapopan"	"Zapopan"	"CIBIOGEM"	"1"	"216"	"217"	"50.00000000000"	"1.56250000000"	"219"
"218"	"Piedras Bola"	""	"Municipal"	"Jalisco"	"24/2/2007"	"Sin dato"	"Formación Natural de Interés Municipal"	"Valles"	"256.0000"	"0.0000"	"256.2583"	"0.0000"	"Ahualulco de Mercado"	"Ahualulco de Mercado"	"Ahualulco de Mercado, Ameca, Etzatlán"	"CIBIOGEM"	"1"	"217"	"218"	"50.00000000000"	"50.00000000000"	"220"
"219"	"Piedras Bola"	""	"Municipal"	"Jalisco"	"24/2/2007"	"Sin dato"	"Formación Natural de Interés Municipal"	"Valles"	"256.0000"	"0.0000"	"256.2583"	"0.0000"	"Etzatlán"	"Ahualulco de Mercado"	"Ameca, Etzatlán"	"CIBIOGEM"	"1"	"218"	"219"	"50.00000000000"	"50.00000000000"	"221"
"220"	"Bosque Los Colomos"	""	"Municipal"	"Jalisco"	"26/6/2007"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"90.7200"	"0.0000"	"90.8404"	"0.0000"	"Guadalajara"	"Guadalajara"	"Guadalajara"	"CIBIOGEM"	"1"	"219"	"220"	"50.00000000000"	"50.00000000000"	"222"
"221"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Valles"	"17729.9100"	"0.0000"	"8666.4100"	"0.0000"	"Amatitán"	"Zapopan"	"Amatitán, Zapopan"	"CIBIOGEM"	"1"	"220"	"221"	"50.00000000000"	"50.00000000000"	"223"
"222"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Valles"	"17729.9100"	"0.0000"	"8666.4100"	"0.0000"	"El Arenal"	"Zapopan"	"Amatitán, Zapopan"	"CIBIOGEM"	"1"	"221"	"222"	"50.00000000000"	"50.00000000000"	"224"
"223"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"17729.9100"	"0.0000"	"8666.4100"	"0.0000"	"San Cristóbal de la Barranca"	"Zapopan"	"San Cristóbal de la Barranca, Zapopan"	"CIBIOGEM"	"1"	"222"	"223"	"50.00000000000"	"50.00000000000"	"225"
"224"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Valles"	"17729.9100"	"0.0000"	"8666.4100"	"0.0000"	"Tequila"	"Zapopan"	"Tequila, Zapopan"	"CIBIOGEM"	"1"	"223"	"224"	"50.00000000000"	"50.00000000000"	"226"
"261"	"Parque Ecológico Agua Tibia-Jeroche"	""	"Estatal"	"Michoacán"	"25/1/2005"	"Zona Sujeta a Preservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"687.1176"	"687.1230"	"6871234.0380"	"14858.4420"	"Puruándiro"	"Puruándiro"	"Puruándiro"	"CIBIOGEM"	"1"	"260"	"261"	"50.00000000000"	"50.00000000000"	"227"
"226"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"17729.9100"	"0.0000"	"9063.7610"	"0.0000"	"Guadalajara"	"Zapopan"	"Guadalajara, Zapopan"	"CIBIOGEM"	"1"	"225"	"226"	"50.00000000000"	"0.39062500000"	"228"
"227"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"17729.9100"	"0.0000"	"9063.7610"	"0.0000"	"Ixtlahuacán del Río"	"Zapopan"	"Ixtlahuacán del Río, San Cristóbal de la Barranca, Zapopan"	"CIBIOGEM"	"1"	"226"	"227"	"50.00000000000"	"3.12500000000"	"229"
"231"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Tonila"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tuxpan"	"CIBIOGEM"	"1"	"230"	"231"	"50.00000000000"	"0.01220703125"	"234"
"233"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"2454.3250"	"0.0000"	"Tolimán"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"San Gabriel, Tolimán, Zapotitlán de Vadillo"	"CIBIOGEM"	"1"	"232"	"233"	"50.00000000000"	"50.00000000000"	"236"
"228"	"Barranca del Río Santiago"	""	"Municipal"	"Jalisco"	"7/10/2004"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"17729.9100"	"0.0000"	"9063.7610"	"0.0000"	"Zapopan"	"Zapopan"	"Guadalajara, Ixtlahuacán del Río, San Cristóbal de la Barranca, Zapopan"	"CIBIOGEM"	"1"	"227"	"228"	"50.00000000000"	"0.39062500000"	"230"
"229"	"Estero El Salado"	""	"Municipal"	"Jalisco"	"27/7/2000"	"Sin dato"	"Zona Sujeta a Conservación Ecológica"	"Costa Norte"	"168.9650"	"0.0000"	"171.0020"	"0.0000"	"Puerto Vallarta"	"Puerto Vallarta"	"Puerto Vallarta"	"CIBIOGEM"	"1"	"228"	"229"	"50.00000000000"	"50.00000000000"	"231"
"236"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1636.2170"	"0.0000"	"Zapotitlán de Vadillo"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Comala, Zapotitlán de Vadillo"	"CIBIOGEM"	"1"	"235"	"236"	"50.00000000000"	"50.00000000000"	"232"
"230"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Zapotlán El Grande"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"San Gabriel, Tuxpan"	"CIBIOGEM"	"1"	"229"	"230"	"50.00000000000"	"0.01220703125"	"233"
"232"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Tuxpan"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tuxpan"	"CIBIOGEM"	"1"	"231"	"232"	"50.00000000000"	"3.12500000000"	"235"
"234"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"2454.3250"	"0.0000"	"San Gabriel"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"San Gabriel, Zapotitlán de Vadillo"	"CIBIOGEM"	"1"	"233"	"234"	"50.00000000000"	"50.00000000000"	"237"
"235"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"2454.3250"	"0.0000"	"Zapotitlán de Vadillo"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"San Gabriel, Tolimán, Tuxpan, Zapotitlán de Vadillo"	"CIBIOGEM"	"1"	"234"	"235"	"50.00000000000"	"0.02441406250"	"238"
"262"	"Instituto Tecnológico Agropecuario No. 7"	""	"Municipal"	"Michoacán"	"4/6/1998"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"16.9475"	"7.3590"	"73591.8920"	"1291.0850"	"Tarímbaro"	"Tarímbaro"	"Tarímbaro"	"CIBIOGEM"	"1"	"261"	"262"	"50.00000000000"	"50.00000000000"	"239"
"263"	"La Eucalera de Paso de Hidalgo"	""	"Estatal"	"Michoacán"	"14/3/2003"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"76.2778"	"76.6090"	"766094.1340"	"3640.1290"	"Briseñas"	"Briseñas"	"Briseñas"	"CIBIOGEM"	"1"	"262"	"263"	"50.00000000000"	"50.00000000000"	"240"
"237"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1419.5430"	"0.0000"	"Tonila"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tonila, Tuxpan"	"CIBIOGEM"	"1"	"236"	"237"	"50.00000000000"	"50.00000000000"	"241"
"238"	"Cerro Viejo - Chupinaya - Los Sabinos"	""	"Estatal"	"Jalisco"	"18/5/2013"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Ciénega"	"23176.9700"	"0.0000"	"23176.9718"	"0.0000"	"Chapala"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec, Tlajomulco de Zúñiga"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec"	"CIBIOGEM"	"1"	"237"	"238"	"50.00000000000"	"50.00000000000"	"242"
"241"	"Cerro Viejo - Chupinaya - Los Sabinos"	""	"Estatal"	"Jalisco"	"18/5/2013"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Centro"	"23176.9700"	"0.0000"	"23176.9718"	"0.0000"	"Tlajomulco de Zúñiga"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec, Tlajomulco de Zúñiga"	"Ixtlahuacán de los Membrillos, Jocotepec, Tlajomulco de Zúñiga"	"CIBIOGEM"	"1"	"240"	"241"	"50.00000000000"	"50.00000000000"	"246"
"242"	"Bosque El Nixticuil"	"Bosque El Nixticuil-San Esteban-El Diente"	"Municipal"	"Jalisco"	"6/3/2008"	"Sin dato"	"Área Municipal de Protección Hidrológica"	"Centro"	"1591.4049"	"0.0000"	"1667.3998"	"0.0000"	"Zapopan"	"Zapopan"	"Zapopan"	"CIBIOGEM"	"1"	"241"	"242"	"1.56250000000"	"1.56250000000"	"247"
"239"	"Cerro Viejo - Chupinaya - Los Sabinos"	""	"Estatal"	"Jalisco"	"18/5/2013"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Centro"	"23176.9700"	"0.0000"	"23176.9718"	"0.0000"	"Ixtlahuacán de los Membrillos"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec, Tlajomulco de Zúñiga"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec"	"CIBIOGEM"	"1"	"238"	"239"	"50.00000000000"	"50.00000000000"	"243"
"245"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Tonila"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tuxpan"	"CIBIOGEM"	"1"	"244"	"245"	"25.00000000000"	"0.01220703125"	"244"
"240"	"Cerro Viejo - Chupinaya - Los Sabinos"	""	"Estatal"	"Jalisco"	"18/5/2013"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Ciénega"	"23176.9700"	"0.0000"	"23176.9718"	"0.0000"	"Jocotepec"	"Chapala, Ixtlahuacán de los Membrillos, Jocotepec, Tlajomulco de Zúñiga"	"Acatlán de Juárez, Chapala, Jocotepec, Tlajomulco de Zúñiga"	"CIBIOGEM"	"1"	"239"	"240"	"50.00000000000"	"50.00000000000"	"245"
"244"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Zapotlán El Grande"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tuxpan"	"CIBIOGEM"	"1"	"243"	"244"	"50.00000000000"	"0.01220703125"	"249"
"246"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"1702.9520"	"0.0000"	"Tuxpan"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"Tuxpan"	"CIBIOGEM"	"1"	"245"	"246"	"50.00000000000"	"3.12500000000"	"250"
"264"	"La Alberca los Espinos"	""	"Estatal"	"Michoacán"	"14/8/2006"	"Zona Sujeta a Preservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"142.1231"	"142.1230"	"1421231.2520"	"4856.7650"	"Sin dato"	"Jiménez"	"Jiménez"	"CIBIOGEM"	"1"	"263"	"264"	"50.00000000000"	"50.00000000000"	"251"
"265"	"Parque Urbano Ecológico Lic. Salvador Bernal Munguía"	"Lic. Salvador Bernal Murguía"	"Municipal"	"Michoacán"	"15/6/2006"	"Parque Urbano Ecológico"	"Parque Urbano Ecológico"	"Sin dato"	"17.0042"	"17.1040"	"171042.1100"	"2545.9320"	"Uruapan"	"Uruapan"	"Uruapan"	"CIBIOGEM"	"1"	"264"	"265"	"50.00000000000"	"50.00000000000"	"252"
"247"	"Bosque Mesófilo de Montaña"	"Bosque Mesófilo Nevado de Colima"	"Estatal"	"Jalisco"	"11/7/2009"	"Sin dato"	"Parque Estatal"	"Sur"	"7213.0400"	"0.0000"	"2454.3250"	"0.0000"	"Zapotitlán de Vadillo"	"San Gabriel, Tuxpan, Zapotitlán de Vadillo, Zapotlán El Grande"	"San Gabriel, Tuxpan"	"CIBIOGEM"	"1"	"246"	"247"	"50.00000000000"	"0.02441406250"	"253"
"248"	"Sierra del Águila"	""	"Estatal"	"Jalisco"	"16/2/2010"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Valles"	"20746.3727"	"0.0000"	"20746.3730"	"0.0000"	"Ahualulco de Mercado"	"Ahualulco de Mercado, Ameca, Etzatlán, San Juanito de Escobedo"	"Ahualulco de Mercado, Ameca, Etzatlán, San Juanito de Escobedo"	"CIBIOGEM"	"1"	"247"	"248"	"50.00000000000"	"50.00000000000"	"254"
"255"	"Ticuiz"	"Lagunas Costeras y Serranías Aledañas de la Costa de Michoacán"	"Estatal"	"Michoacán"	"26/12/2005"	"Sin dato"	"Reserva Patrimonial"	"Sin dato"	"4306.7500"	"3233.8870"	"32338871.3920"	"30135.0110"	"Sin dato"	"Coahuayana, Aquila"	"Aquila, Coahuayana"	"CIBIOGEM"	"1"	"254"	"255"	"50.00000000000"	"50.00000000000"	"262"
"249"	"Sierra del Águila"	""	"Estatal"	"Jalisco"	"16/2/2010"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Valles"	"20746.3727"	"0.0000"	"20746.3730"	"0.0000"	"Ameca"	"Ahualulco de Mercado, Ameca, Etzatlán, San Juanito de Escobedo"	"Ahualulco de Mercado, Ameca"	"CIBIOGEM"	"1"	"248"	"249"	"50.00000000000"	"50.00000000000"	"255"
"250"	"Sierra del Águila"	""	"Estatal"	"Jalisco"	"16/2/2010"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Valles"	"20746.3727"	"0.0000"	"20746.3730"	"0.0000"	"San Juanito de Escobedo"	"Ahualulco de Mercado, Ameca, Etzatlán, San Juanito de Escobedo"	"Ahualulco de Mercado, Etzatlán, San Juanito de Escobedo"	"CIBIOGEM"	"1"	"249"	"250"	"50.00000000000"	"50.00000000000"	"256"
"259"	"Laguna de Zacapu y su Rivera Tzacapo Tacanendam"	""	"Estatal"	"Michoacán"	"7/2/2003"	"Zona Sujeta a Preservación Ecológica"	"Zona de Preservación Ecológica"	"Sin dato"	"56.3499"	"56.3500"	"563499.1230"	"5533.3350"	"Zacapu"	"Zacapu"	"Zacapu"	"CIBIOGEM"	"1"	"258"	"259"	"50.00000000000"	"12.50000000000"	"257"
"251"	"Sierra del Águila"	""	"Estatal"	"Jalisco"	"16/2/2010"	"Sin dato"	"Área Estatal de Protección Hidrológica"	"Valles"	"20746.3727"	"0.0000"	"20746.3730"	"0.0000"	"Etzatlán"	"Ahualulco de Mercado, Ameca, Etzatlán, San Juanito de Escobedo"	"Ameca, Etzatlán, San Juanito de Escobedo"	"CIBIOGEM"	"1"	"250"	"251"	"50.00000000000"	"50.00000000000"	"258"
"252"	"Francisco Zarco"	"Parque Francisco Zarco"	"Estatal"	"Michoacán"	"15/2/2008"	"Prototipo"	"Parque Urbano Ecológico"	"Sin dato"	"17.8062"	"17.1040"	"171040.7200"	"3025.0420"	"Morelia"	"Morelia"	"Morelia"	"CIBIOGEM"	"1"	"251"	"252"	"50.00000000000"	"50.00000000000"	"259"
"253"	"Zapien"	"El Zapién"	"Estatal"	"Michoacán"	"28/7/2010"	"Sin dato"	"Zona de Protección Ambiental"	"Sin dato"	"240.7000"	"240.7000"	"0.0000"	"0.0000"	"Sin dato"	"Uruapan"	"Uruapan"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"252"	"253"	"50.00000000000"	"50.00000000000"	"260"
"254"	"Las Tinajas de Huandacareo"	""	"Estatal"	"Michoacán"	"26/1/2005"	"Zona Sujeta a Preservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"254.2700"	"252.2950"	"0.0000"	"0.0000"	"Sin dato"	"Huandacareo"	"Huandacareo"	"Participación Ambiental"	"1"	"253"	"254"	"50.00000000000"	"50.00000000000"	"261"
"515"	"Predio Barragán"	""	"Estatal"	"Veracruz"	"30/10/1990"	"Sin dato"	"Área Verde Reservada para Recreación y Educación Ecológica"	"Sin dato"	"1.0287"	"1.3946"	"0.0000"	"0.0000"	"Xalapa"	"Jalapa"	"Xalapa"	"Red Nacional de Sistemas Estatales de ANP"	"1"	"515"	"516"	"50.00000000000"	"50.00000000000"	"522"
"256"	"Ex-Escuela Agrícola denominada La Huerta"	"Ex-Escuela Central Agrícola de La Huerta"	"Estatal"	"Michoacán"	"31/1/2005"	"Zona Sujeta a Preservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"271.4889"	"271.3300"	"2713301.9990"	"7801.5790"	"Morelia"	"Morelia"	"Morelia"	"CIBIOGEM"	"1"	"255"	"256"	"50.00000000000"	"50.00000000000"	"263"
"257"	"Manantial La Mintzita"	""	"Estatal"	"Michoacán"	"31/1/2005"	"Zona Sujeta a Preservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"419.6064"	"419.6060"	"4.1960"	"16.8530"	"Morelia"	"Morelia"	"Morelia"	"CIBIOGEM"	"1"	"256"	"257"	"50.00000000000"	"50.00000000000"	"264"
"258"	"Loma de Santa María y depresiones aledañas de la Ciudad de Morelia"	""	"Estatal"	"Michoacán"	"31/12/2009"	"Zona Sujeta a Preservación Ecológica"	"Zona de Restauración y Protección Ambiental"	"Sin dato"	"170.5000"	"21.6150"	"2326612.9140"	"12564.5790"	"Morelia"	"Morelia"	"Morelia"	"CIBIOGEM"	"1"	"257"	"258"	"50.00000000000"	"50.00000000000"	"265"
"260"	"Parque Juárez"	""	"Estatal"	"Michoacán"	"25/1/2005"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"27.8936"	"27.8940"	"278936.9860"	"2177.7970"	"Jiquilpan"	"Jiquilpan"	"Jiquilpan"	"CIBIOGEM"	"1"	"259"	"260"	"50.00000000000"	"50.00000000000"	"266"
"266"	"Parque Urbano Ecológico Lic. Salvador Bernal Munguía"	"Lic. Salvador Bernal Murguía"	"Municipal"	"Michoacán"	"15/6/2006"	"Parque Urbano Ecológico"	"Parque Urbano Ecológico"	"Sin dato"	"17.0042"	"17.1040"	"171042.1100"	"2545.9320"	"Uruapan"	"Uruapan"	"Uruapan"	"CIBIOGEM"	"1"	"265"	"266"	"50.00000000000"	"50.00000000000"	"267"
"267"	"Bosque Cuauhtémoc"	""	"Estatal"	"Michoacán"	"25/1/2005"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"22.0357"	"22.0360"	"220357.8860"	"2256.3670"	"Jiquilpan"	"Jiquilpan"	"Jiquilpan"	"CIBIOGEM"	"1"	"266"	"267"	"50.00000000000"	"50.00000000000"	"268"
"268"	"Fideicomiso de la Ciudad Industrial de Morelia"	""	"Municipal"	"Michoacán"	"10/7/1995"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"89.1120"	"89.1120"	"891120.8470"	"4342.7130"	"Morelia"	"Morelia"	"Morelia"	"CIBIOGEM"	"1"	"267"	"268"	"50.00000000000"	"50.00000000000"	"269"
"269"	"La Chichihua"	""	"Estatal"	"Michoacán"	"14/8/2006"	"Zona Sujeta a Conservación Ecológica"	"Zona Sujeta a Preservación Ecológica"	"Sin dato"	"38.7324"	"38.7320"	"387324.0640"	"4259.8950"	"Coalcoman"	"Coalcomán"	"Coalcomán de Vázquez Pallares"	"CIBIOGEM"	"1"	"268"	"269"	"50.00000000000"	"50.00000000000"	"270"
"270"	"Cerro Estribo Grande"	"Cerro del Estribo Grande"	"Estatal"	"Michoacán"	"22/9/1994"	"Sin dato"	"Zona Sujeta a Conservación Ecológica"	"Sin dato"	"273.2146"	"275.3160"	"0.0000"	"0.0000"	"Pátzcuaro"	"Pátzcuaro"	"Pátzcuaro"	"CIBIOGEM"	"1"	"269"	"270"	"50.00000000000"	"50.00000000000"	"271"
"271"	"Capácuaro"	""	"Municipal"	"Michoacán"	"14/9/1995"	"Parque Urbano Ecológico"	"Parque Urbano"	"Sin dato"	"7.5917"	"7.5920"	"75917.3710"	"1221.2820"	"Uruapan"	"Uruapan"	"Uruapan"	"CIBIOGEM"	"1"	"270"	"271"	"50.00000000000"	"50.00000000000"	"272"
"272"	"El Barrancón de las Guacamayas"	""	"Estatal"	"Michoacán"	"26/12/2005"	"Parque Natural"	"Parque Natural"	"Sin dato"	"2260.1372"	"2259.7050"	"22597052.5730"	"25400.5950"	"Chinicuila"	"Chinicuila"	"Chinicuila"	"CIBIOGEM"	"1"	"271"	"272"	"50.00000000000"	"50.00000000000"	"273"
